Serial Port,Voltage (V),Average X,Average Y,Average Z
COM20,0.2480224713945669,40.78,-34.77,4.42
COM21,0.2480224713945669,1.34,39.08,-85.97
COM16,0.2760670484630691,-34.19,14.24,-107.74
COM18,0.2760670484630691,-26.22,30.44,-29.91
COM19,0.2760670484630691,1.13,9.32,34.34
COM20,0.2760670484630691,40.98,-34.71,12.48
COM21,0.2760670484630691,-0.84,39.47,-90.52
COM16,0.06291309447333437,-36.1,-5.94,-77.9
COM18,0.06291309447333437,-32.92,24.66,-47.47
COM19,0.06291309447333437,4.8,5.08,-32.26
COM20,0.06291309447333437,38.92,-36.04,-51.99
COM21,0.06291309447333437,9.11,39.21,-56.18
COM16,0.15423019532056406,-35.4,3.48,-90.39
COM18,0.15423019532056406,-30.3,27.32,-40.04
COM19,0.15423019532056406,3.2,7.28,-4.29
COM20,0.15423019532056406,39.75,-35.39,-24.4
COM21,0.15423019532056406,5.31,39.28,-70.15
COM16,0.06428670436389107,-36.57,20.33,-71.65
COM18,0.06428670436389107,-37.22,14.32,-61.72
COM19,0.06428670436389107,6.26,49.16,-33.55
COM20,0.06428670436389107,36.35,7.6,-51.57
COM21,0.06428670436389107,-1.67,50.92,-52.03
COM16,0.19813140004475333,-38.03,11.52,-95.21
COM18,0.19813140004475333,-13.33,28.29,-33.34
COM19,0.19813140004475333,-64.14,13.03,10.2
COM20,0.19813140004475333,-17.85,-33.79,-10.36
COM21,0.19813140004475333,-50.92,41.88,-91.13
COM16,0.12026519997692756,-39.19,30.36,-77.5
COM18,0.12026519997692756,-20.12,15.96,-53.31
COM19,0.12026519997692756,-60.82,55.54,-16.44
COM20,0.12026519997692756,-21.57,9.63,-34.4
COM21,0.12026519997692756,-57.46,53.79,-74.61
COM16,0.10631971178973912,-38.59,3.64,-81.65
COM18,0.10631971178973912,-16.08,25.96,-41.3
COM19,0.10631971178973912,-62.14,11.03,-19.15
COM20,0.10631971178973912,-18.64,-34.18,-37.91
COM21,0.10631971178973912,-46.97,41.78,-76.67
COM16,0.16887661275054258,-38.76,34.51,-84.3
COM18,0.16887661275054258,-18.37,17.57,-49.24
COM19,0.16887661275054258,-61.55,56.35,-0.88
COM20,0.16887661275054258,-21.27,10.29,-19.78
COM21,0.16887661275054258,-59.37,53.93,-82.23
COM16,0.1855315737924363,-37.86,10.78,-93.06
COM18,0.1855315737924363,-13.3,27.85,-34.31
COM19,0.1855315737924363,-63.44,12.5,6.65
COM20,0.1855315737924363,-18.0,-33.68,-14.19
COM21,0.1855315737924363,-50.09,41.62,-89.7
COM16,0.16907633200319597,-38.3,9.7,-90.82
COM18,0.16907633200319597,-13.67,27.48,-35.83
COM19,0.16907633200319597,-63.26,12.06,1.62
COM20,0.16907633200319597,-18.57,-33.61,-18.76
COM21,0.16907633200319597,-49.59,41.31,-86.91
COM16,0.2555407018594153,-34.45,12.48,-103.75
COM18,0.2555407018594153,-26.55,29.73,-32.07
COM19,0.2555407018594153,1.36,8.92,27.99
COM20,0.2555407018594153,40.65,-34.42,6.64
COM21,0.2555407018594153,0.6,39.19,-86.58
COM16,0.2767553916923267,-37.48,19.29,-106.14
COM18,0.2767553916923267,-10.63,30.38,-26.84
COM19,0.2767553916923267,-65.09,14.53,34.11
COM20,0.2767553916923267,-17.34,-33.11,13.85
COM21,0.2767553916923267,-54.26,42.17,-104.29
COM16,0.26288347766386694,-34.07,13.41,-105.78
COM18,0.26288347766386694,-26.48,29.91,-31.13
COM19,0.26288347766386694,1.06,9.37,30.72
COM20,0.26288347766386694,40.29,-34.8,8.83
COM21,0.26288347766386694,0.42,39.39,-88.01
COM16,0.09998117386519219,-38.89,3.36,-80.67
COM18,0.09998117386519219,-16.0,25.81,-41.51
COM19,0.09998117386519219,-61.82,11.33,-20.28
COM20,0.09998117386519219,-19.39,-34.66,-39.35
COM21,0.09998117386519219,-46.39,42.03,-76.61
COM16,0.1078389104437782,-35.63,-1.16,-83.67
COM18,0.1078389104437782,-31.25,25.94,-44.21
COM19,0.1078389104437782,3.85,6.38,-17.98
COM20,0.1078389104437782,39.22,-35.88,-38.29
COM21,0.1078389104437782,7.39,39.39,-64.31
COM16,0.2747345700185441,-36.58,17.9,-105.32
COM18,0.2747345700185441,-10.82,30.6,-27.5
COM19,0.2747345700185441,-65.08,14.78,33.65
COM20,0.2747345700185441,-17.07,-33.35,13.64
COM21,0.2747345700185441,-54.16,41.96,-103.8
COM16,0.14932906432224902,-38.25,30.33,-82.08
COM18,0.14932906432224902,-19.12,17.1,-51.04
COM19,0.14932906432224902,-60.98,56.07,-7.75
COM20,0.14932906432224902,-21.42,9.61,-25.16
COM21,0.14932906432224902,-58.27,53.8,-79.01
COM16,0.220264003274427,-34.59,34.68,-93.45
COM18,0.220264003274427,-32.48,18.77,-48.14
COM19,0.220264003274427,4.15,52.02,15.2
COM20,0.220264003274427,37.49,8.52,-5.45
COM21,0.220264003274427,-8.64,51.13,-77.25
COM16,0.20561387711164095,-37.71,37.38,-89.75
COM18,0.20561387711164095,-17.28,18.57,-46.42
COM19,0.20561387711164095,-62.46,57.06,10.71
COM20,0.20561387711164095,-21.3,10.08,-9.33
COM21,0.20561387711164095,-60.84,53.87,-87.93
COM16,0.24490159164305658,-34.04,11.68,-103.28
COM18,0.24490159164305658,-27.21,29.22,-32.68
COM19,0.24490159164305658,1.72,8.57,24.24
COM20,0.24490159164305658,40.54,-35.01,4.26
COM21,0.24490159164305658,1.35,39.19,-85.25
COM16,0.2858955227219203,-36.77,19.82,-106.91
COM18,0.2858955227219203,-10.01,30.78,-26.72
COM19,0.2858955227219203,-65.14,14.98,36.38
COM20,0.2858955227219203,-16.72,-33.24,16.8
COM21,0.2858955227219203,-54.7,42.21,-104.69
COM16,0.2813691201168206,-36.73,19.61,-107.07
COM18,0.2813691201168206,-10.53,30.39,-27.35
COM19,0.2813691201168206,-65.03,14.69,35.08
COM20,0.2813691201168206,-16.96,-33.28,15.16
COM21,0.2813691201168206,-54.18,41.99,-105.71
COM16,0.09655556448452761,-35.85,23.54,-75.81
COM18,0.09655556448452761,-36.16,15.24,-58.24
COM19,0.09655556448452761,6.11,49.28,-23.89
COM20,0.09655556448452761,36.19,7.73,-42.75
COM21,0.09655556448452761,-2.8,50.77,-57.27
COM16,0.20817972567937373,-37.9,38.07,-90.14
COM18,0.20817972567937373,-17.41,18.51,-46.1
COM19,0.20817972567937373,-62.57,57.35,11.88
COM20,0.20817972567937373,-20.95,10.08,-9.07
COM21,0.20817972567937373,-61.09,53.85,-88.24
COM16,0.2687942847523862,-33.6,13.92,-106.14
COM18,0.2687942847523862,-26.36,29.97,-30.49
COM19,0.2687942847523862,1.29,9.35,31.73
COM20,0.2687942847523862,40.74,-34.44,10.74
COM21,0.2687942847523862,0.31,39.29,-88.71
COM16,0.021637896671772395,-39.94,21.7,-63.8
COM18,0.021637896671772395,-22.99,13.39,-61.49
COM19,0.021637896671772395,-58.86,53.48,-47.32
COM20,0.021637896671772395,-22.91,8.87,-65.03
COM21,0.021637896671772395,-52.7,53.62,-58.59
COM16,0.1572077149791401,-35.65,29.09,-84.35
COM18,0.1572077149791401,-33.76,16.47,-52.86
COM19,0.1572077149791401,4.69,50.93,-5.36
COM20,0.1572077149791401,36.91,8.36,-24.69
COM21,0.1572077149791401,-5.98,50.98,-67.32
COM16,0.2767330713323128,-33.86,14.67,-107.39
COM18,0.2767330713323128,-26.37,30.38,-29.6
COM19,0.2767330713323128,1.23,9.5,34.34
COM20,0.2767330713323128,40.75,-34.56,14.01
COM21,0.2767330713323128,-1.03,39.32,-90.54
COM16,0.09137275496211753,-38.18,2.27,-79.85
COM18,0.09137275496211753,-16.53,25.9,-42.52
COM19,0.09137275496211753,-61.85,10.63,-23.61
COM20,0.09137275496211753,-18.78,-34.66,-42.09
COM21,0.09137275496211753,-45.94,41.79,-74.76
COM16,0.08335868599244478,-35.46,-4.07,-80.46
COM18,0.08335868599244478,-32.27,25.13,-45.86
COM19,0.08335868599244478,3.99,5.64,-26.48
COM20,0.08335868599244478,38.78,-35.7,-45.55
COM21,0.08335868599244478,8.56,38.67,-59.72
COM16,0.09592367987938537,-35.14,-2.81,-81.9
COM18,0.09592367987938537,-32.0,25.79,-45.34
COM19,0.09592367987938537,3.97,5.41,-22.33
COM20,0.09592367987938537,38.82,-35.65,-41.82
COM21,0.09592367987938537,7.84,39.01,-61.54
COM16,0.1506815903349407,-34.95,3.34,-89.84
COM18,0.1506815903349407,-30.16,26.55,-40.06
COM19,0.1506815903349407,2.83,6.63,-5.79
COM20,0.1506815903349407,39.32,-35.25,-25.21
COM21,0.1506815903349407,5.3,39.24,-70.58
COM16,0.12599315779285714,-38.81,31.23,-77.85
COM18,0.12599315779285714,-19.89,16.5,-53.44
COM19,0.12599315779285714,-61.11,55.2,-14.61
COM20,0.12599315779285714,-22.0,9.67,-32.67
COM21,0.12599315779285714,-57.58,53.82,-74.96
COM16,0.2116175003031727,-37.63,13.33,-96.12
COM18,0.2116175003031727,-12.86,28.66,-32.67
COM19,0.2116175003031727,-64.24,13.12,14.02
COM20,0.2116175003031727,-18.11,-33.65,-6.49
COM21,0.2116175003031727,-51.43,41.98,-93.64
COM16,0.11119712922190683,-38.55,4.24,-82.47
COM18,0.11119712922190683,-15.74,26.54,-40.6
COM19,0.11119712922190683,-62.27,11.23,-18.3
COM20,0.11119712922190683,-18.92,-34.06,-36.42
COM21,0.11119712922190683,-46.88,41.89,-77.62
COM16,0.15097505517376894,-35.39,28.68,-83.44
COM18,0.15097505517376894,-34.52,16.88,-54.54
COM19,0.15097505517376894,4.9,50.39,-7.52
COM20,0.15097505517376894,36.77,8.27,-25.77
COM21,0.15097505517376894,-5.87,50.91,-65.51
COM16,0.2868827479547174,-36.72,19.94,-106.65
COM18,0.2868827479547174,-10.38,30.89,-26.65
COM19,0.2868827479547174,-65.07,14.93,37.04
COM20,0.2868827479547174,-17.14,-32.69,16.53
COM21,0.2868827479547174,-54.98,42.05,-104.63
COM16,0.09075117126156433,-39.23,27.71,-73.49
COM18,0.09075117126156433,-20.74,15.79,-55.71
COM19,0.09075117126156433,-59.82,54.54,-26.17
COM20,0.09075117126156433,-22.08,9.45,-43.75
COM21,0.09075117126156433,-55.97,53.5,-69.55
COM16,0.21899390031437496,-34.21,9.46,-98.91
COM18,0.21899390031437496,-27.79,28.6,-34.94
COM19,0.21899390031437496,2.18,8.17,15.99
COM20,0.21899390031437496,40.25,-34.59,-5.5
COM21,0.21899390031437496,2.16,39.11,-81.12
COM16,0.1900007453935866,-34.31,7.0,-95.27
COM18,0.1900007453935866,-28.64,28.02,-37.48
COM19,0.1900007453935866,2.75,7.47,6.83
COM20,0.1900007453935866,40.09,-35.31,-14.16
COM21,0.1900007453935866,3.83,38.93,-76.16
COM16,0.10483416407465883,-39.28,28.98,-75.1
COM18,0.10483416407465883,-20.09,15.9,-54.75
COM19,0.10483416407465883,-60.39,54.88,-21.84
COM20,0.10483416407465883,-22.24,9.4,-40.11
COM21,0.10483416407465883,-56.59,53.56,-72.02
COM16,0.07102560098107474,-38.61,1.97,-77.0
COM18,0.07102560098107474,-17.25,25.11,-43.84
COM19,0.07102560098107474,-61.91,10.24,-30.49
COM20,0.07102560098107474,-19.15,-34.56,-48.94
COM21,0.07102560098107474,-45.32,42.02,-71.75
COM16,0.18925313861187867,-34.73,6.86,-95.31
COM18,0.18925313861187867,-28.68,27.66,-36.94
COM19,0.18925313861187867,2.48,7.74,6.65
COM20,0.18925313861187867,39.97,-34.94,-14.25
COM21,0.18925313861187867,3.41,38.83,-76.55
COM16,0.05595285123628274,-36.41,19.92,-69.88
COM18,0.05595285123628274,-37.42,14.25,-61.54
COM19,0.05595285123628274,6.7,48.71,-37.09
COM20,0.05595285123628274,36.02,7.8,-54.62
COM21,0.05595285123628274,-1.07,50.68,-50.25
COM16,0.2422239844103815,-34.72,36.81,-95.82
COM18,0.2422239844103815,-31.63,19.04,-46.43
COM19,0.2422239844103815,3.69,52.59,21.58
COM20,0.2422239844103815,38.05,9.09,2.25
COM21,0.2422239844103815,-9.69,50.91,-79.86
COM16,0.20928447316661614,-37.72,38.15,-89.74
COM18,0.20928447316661614,-17.25,18.74,-46.22
COM19,0.20928447316661614,-55.53,51.18,9.93
COM20,0.20928447316661614,-20.97,10.08,-7.92
COM21,0.20928447316661614,-61.31,54.17,-88.36
COM16,0.24765938226495535,-37.66,16.21,-101.41
COM18,0.24765938226495535,-11.88,31.79,-27.85
COM19,0.24765938226495535,-64.65,13.58,24.63
COM20,0.24765938226495535,-17.34,-33.56,5.26
COM21,0.24765938226495535,-53.09,41.58,-98.88
COM16,0.010061594031456756,-39.99,18.09,-62.31
COM18,0.010061594031456756,-23.59,13.22,-62.95
COM19,0.010061594031456756,-58.76,52.92,-51.13
COM20,0.010061594031456756,-22.76,8.88,-67.94
COM21,0.010061594031456756,-52.52,53.79,-56.71
COM16,0.11273736153566709,-39.06,4.34,-82.49
COM18,0.11273736153566709,-15.9,26.07,-41.23
COM19,0.11273736153566709,-62.06,10.79,-17.25
COM20,0.11273736153566709,-18.75,-34.32,-35.26
COM21,0.11273736153566709,-47.4,41.41,-77.77
COM16,0.12832972115296074,-35.73,24.38,-79.63
COM18,0.12832972115296074,-35.28,16.21,-55.58
COM19,0.12832972115296074,5.46,49.83,-14.64
COM20,0.12832972115296074,36.66,8.19,-32.11
COM21,0.12832972115296074,-5.24,50.76,-62.09
COM16,0.2974261691137339,-34.07,41.29,-103.52
COM18,0.2974261691137339,-29.76,20.68,-42.2
COM19,0.2974261691137339,2.69,53.28,38.85
COM20,0.2974261691137339,38.31,9.44,19.43
COM21,0.2974261691137339,-12.39,51.4,-88.44
COM16,0.2933399808663385,-34.17,41.11,-103.24
COM18,0.2933399808663385,-30.13,20.41,-42.07
COM19,0.2933399808663385,2.61,53.45,37.86
COM20,0.2933399808663385,38.23,9.37,18.29
COM21,0.2933399808663385,-12.31,51.05,-87.83
COM16,0.1542362875358921,-38.23,10.16,-87.78
COM18,0.1542362875358921,-14.38,27.2,-37.24
COM19,0.1542362875358921,-62.92,11.67,-4.48
COM20,0.1542362875358921,-18.63,-34.14,-23.14
COM21,0.1542362875358921,-49.27,41.82,-84.11
COM16,0.22021802357172604,-37.73,13.83,-97.32
COM18,0.22021802357172604,-12.54,28.97,-31.66
COM19,0.22021802357172604,-64.33,13.38,16.24
COM20,0.22021802357172604,-18.14,-33.65,-3.89
COM21,0.22021802357172604,-52.4,41.73,-94.29
COM16,0.036575497618685525,-36.79,16.23,-67.28
COM18,0.036575497618685525,-37.94,13.44,-63.98
COM19,0.036575497618685525,6.98,48.12,-43.17
COM20,0.036575497618685525,35.68,7.83,-60.49
COM21,0.036575497618685525,0.06,50.72,-47.06
COM16,0.2793321799742294,-33.69,14.33,-107.97
COM18,0.2793321799742294,-26.22,30.51,-30.22
COM19,0.2793321799742294,0.91,9.53,34.18
COM20,0.2793321799742294,40.7,-34.79,13.51
COM21,0.2793321799742294,-1.28,39.06,-90.5
COM16,0.1589238939179347,-34.9,3.62,-90.95
COM18,0.1589238939179347,-26.77,24.61,-36.52
COM19,0.1589238939179347,2.94,7.04,-3.41
COM20,0.1589238939179347,39.54,-35.51,-23.01
COM21,0.1589238939179347,5.23,38.81,-72.05
COM16,0.23858106954721603,-37.08,14.45,-100.07
COM18,0.23858106954721603,-11.61,29.59,-30.83
COM19,0.23858106954721603,-64.49,13.85,22.01
COM20,0.23858106954721603,-17.41,-33.77,2.46
COM21,0.23858106954721603,-52.65,42.23,-97.56
COM16,0.02933468231548357,-36.2,-9.07,-72.61
COM18,0.02933468231548357,-33.88,23.62,-50.95
COM19,0.02933468231548357,4.78,4.24,-43.72
COM20,0.02933468231548357,38.53,-36.25,-61.54
COM21,0.02933468231548357,10.75,39.39,-50.93
COM16,0.1273000370184719,-35.12,0.85,-86.97
COM18,0.1273000370184719,-30.68,25.97,-42.37
COM19,0.1273000370184719,3.45,6.15,-13.43
COM20,0.1273000370184719,39.64,-35.53,-31.97
COM21,0.1273000370184719,6.43,39.26,-66.27
COM16,0.18900245514193598,-38.25,11.15,-93.8
COM18,0.18900245514193598,-13.57,28.1,-34.35
COM19,0.18900245514193598,-63.69,12.98,6.92
COM20,0.18900245514193598,-17.91,-33.42,-12.76
COM21,0.18900245514193598,-50.75,41.99,-89.66
COM16,0.16444658167930928,-38.18,8.77,-89.95
COM18,0.16444658167930928,-14.12,27.66,-36.61
COM19,0.16444658167930928,-63.18,12.42,-1.2
COM20,0.16444658167930928,-18.42,-33.72,-20.12
COM21,0.16444658167930928,-49.73,41.62,-85.17
COM16,0.1293889459819448,-35.77,26.24,-80.98
COM18,0.1293889459819448,-35.49,16.08,-55.58
COM19,0.1293889459819448,5.86,49.92,-14.12
COM20,0.1293889459819448,36.6,8.14,-32.09
COM21,0.1293889459819448,-4.89,50.96,-61.71
COM16,0.1674191922354978,-38.63,34.01,-83.81
COM18,0.1674191922354978,-18.66,17.31,-50.25
COM19,0.1674191922354978,-61.25,56.38,-2.45
COM20,0.1674191922354978,-21.36,10.15,-20.1
COM21,0.1674191922354978,-59.32,53.71,-81.38
COM16,0.1404024149930269,-39.01,32.07,-80.14
COM18,0.1404024149930269,-19.14,16.77,-52.33
COM19,0.1404024149930269,-60.65,55.47,-10.56
COM20,0.1404024149930269,-21.78,9.84,-28.35
COM21,0.1404024149930269,-58.29,53.64,-77.01
COM16,0.06298145788042823,-36.29,20.56,-71.01
COM18,0.06298145788042823,-37.05,14.17,-61.89
COM19,0.06298145788042823,6.64,48.42,-34.86
COM20,0.06298145788042823,36.01,7.79,-51.82
COM21,0.06298145788042823,-1.57,50.64,-50.92
COM16,0.29660763952151037,-33.79,16.02,-110.09
COM18,0.29660763952151037,-25.54,30.87,-29.11
COM19,0.29660763952151037,1.08,9.86,39.75
COM20,0.29660763952151037,40.87,-34.27,19.68
COM21,0.29660763952151037,-2.29,39.02,-92.86
COM16,0.24898533101463977,-37.8,41.5,-95.9
COM18,0.24898533101463977,-15.75,19.79,-43.27
COM19,0.24898533101463977,-62.67,58.07,23.42
COM20,0.24898533101463977,-20.81,10.45,5.67
COM21,0.24898533101463977,-63.21,53.85,-93.99
COM16,0.14804032428037406,-38.66,32.47,-80.96
COM18,0.14804032428037406,-18.88,17.45,-51.43
COM19,0.14804032428037406,-61.24,56.05,-7.98
COM20,0.14804032428037406,-21.6,9.83,-25.8
COM21,0.14804032428037406,-58.41,53.99,-78.31
COM16,0.2991740233299077,-33.2,16.07,-110.46
COM18,0.2991740233299077,-25.14,31.07,-28.11
COM19,0.2991740233299077,1.12,9.69,40.03
COM20,0.2991740233299077,41.53,-34.21,20.39
COM21,0.2991740233299077,-2.68,38.84,-93.01
COM16,0.18625836276118582,-34.68,31.67,-88.5
COM18,0.18625836276118582,-33.0,17.74,-50.86
COM19,0.18625836276118582,4.55,51.15,4.41
COM20,0.18625836276118582,37.38,8.64,-15.1
COM21,0.18625836276118582,-7.39,50.63,-70.76
COM16,0.2130717227360976,-34.65,34.06,-91.42
COM18,0.2130717227360976,-32.48,18.81,-48.32
COM19,0.2130717227360976,4.11,51.6,12.57
COM20,0.2130717227360976,37.43,8.71,-6.49
COM21,0.2130717227360976,-8.33,50.63,-74.82
COM16,0.046926315942668426,-39.05,-3.12,-73.3
COM18,0.046926315942668426,-17.6,24.57,-46.12
COM19,0.046926315942668426,-61.23,9.53,-37.38
COM20,0.046926315942668426,-19.54,-35.01,-54.38
COM21,0.046926315942668426,-44.55,41.61,-66.81
COM16,0.10567359576256376,-35.38,24.24,-76.95
COM18,0.10567359576256376,-35.11,15.45,-57.6
COM19,0.10567359576256376,5.93,49.29,-21.66
COM20,0.10567359576256376,36.25,8.23,-39.16
COM21,0.10567359576256376,-3.76,50.91,-57.26
COM16,0.1473592036427266,-38.08,6.94,-87.24
COM18,0.1473592036427266,-14.07,27.46,-37.88
COM19,0.1473592036427266,-62.78,11.73,-6.84
COM20,0.1473592036427266,-18.55,-33.8,-24.8
COM21,0.1473592036427266,-48.45,41.51,-82.78
COM16,0.19467864626590742,-34.75,6.79,-95.57
COM18,0.19467864626590742,-28.37,28.16,-37.22
COM19,0.19467864626590742,2.48,7.48,8.91
COM20,0.19467864626590742,40.38,-34.97,-11.6
COM21,0.19467864626590742,3.83,38.52,-76.84
COM16,0.26886233201358933,-37.36,17.84,-104.34
COM18,0.26886233201358933,-10.88,30.23,-27.86
COM19,0.26886233201358933,-64.89,14.3,31.22
COM20,0.26886233201358933,-16.99,-33.13,12.15
COM21,0.26886233201358933,-54.0,41.81,-101.84
COM16,0.13671126437193665,-38.42,6.17,-86.07
COM18,0.13671126437193665,-14.62,27.11,-38.9
COM19,0.13671126437193665,-62.52,11.48,-9.89
COM20,0.13671126437193665,-18.58,-34.12,-28.11
COM21,0.13671126437193665,-48.02,41.46,-81.45
COM16,0.1512891023230761,-34.74,3.09,-89.63
COM18,0.1512891023230761,-29.9,26.86,-40.05
COM19,0.1512891023230761,3.02,6.7,-5.75
COM20,0.1512891023230761,40.2,-35.27,-24.45
COM21,0.1512891023230761,5.49,38.98,-69.93
COM16,0.011782031168183082,-39.54,-6.0,-68.11
COM18,0.011782031168183082,-19.14,23.68,-49.18
COM19,0.011782031168183082,-60.8,8.97,-48.12
COM20,0.011782031168183082,-19.77,-34.91,-65.45
COM21,0.011782031168183082,-42.77,41.6,-61.34
COM16,0.23552031830233455,-37.82,40.03,-93.65
COM18,0.23552031830233455,-16.0,19.3,-44.32
COM19,0.23552031830233455,-62.82,57.5,20.3
COM20,0.23552031830233455,-20.62,10.05,1.79
COM21,0.23552031830233455,-62.36,53.45,-91.74
COM16,0.045639482247061214,-36.45,18.83,-68.52
COM18,0.045639482247061214,-37.08,13.56,-63.02
COM19,0.045639482247061214,7.39,48.1,-39.28
COM20,0.045639482247061214,35.77,7.56,-57.43
COM21,0.045639482247061214,0.47,50.85,-47.9
COM16,0.07697023498620921,-35.54,-4.66,-78.91
COM18,0.07697023498620921,-32.3,24.73,-46.5
COM19,0.07697023498620921,4.65,5.41,-28.05
COM20,0.07697023498620921,38.87,-35.59,-46.42
COM21,0.07697023498620921,8.91,39.14,-58.31
COM16,0.13846317065884944,-38.25,6.29,-86.01
COM18,0.13846317065884944,-15.04,27.07,-38.63
COM19,0.13846317065884944,-62.03,11.91,-9.15
COM20,0.13846317065884944,-18.77,-33.88,-26.85
COM21,0.13846317065884944,-47.86,42.07,-81.06
COM16,0.17478490078646888,-37.83,9.4,-90.73
COM18,0.17478490078646888,-13.65,27.81,-35.81
COM19,0.17478490078646888,-62.89,12.5,2.38
COM20,0.17478490078646888,-18.29,-33.57,-16.54
COM21,0.17478490078646888,-49.44,41.77,-87.08
COM16,0.020229423621276686,-39.56,-5.07,-69.57
COM18,0.020229423621276686,-18.21,23.57,-48.5
COM19,0.020229423621276686,-60.62,9.45,-45.59
COM20,0.020229423621276686,-19.64,-34.7,-63.28
COM21,0.020229423621276686,-42.82,41.39,-62.71
COM16,0.23047505998405002,-37.9,39.95,-92.44
COM18,0.23047505998405002,-15.82,19.56,-44.58
COM19,0.23047505998405002,-62.31,57.69,18.32
COM20,0.23047505998405002,-20.46,10.33,-0.72
COM21,0.23047505998405002,-61.94,53.61,-91.29
COM16,0.10419107001309101,-39.11,28.57,-74.28
COM18,0.10419107001309101,-19.82,16.22,-54.51
COM19,0.10419107001309101,-59.74,54.65,-21.58
COM20,0.10419107001309101,-21.55,9.41,-39.22
COM21,0.10419107001309101,-56.03,53.45,-71.44
COM16,0.0683978873662726,-35.87,-5.69,-77.85
COM18,0.0683978873662726,-32.49,24.99,-47.22
COM19,0.0683978873662726,4.6,4.98,-31.27
COM20,0.0683978873662726,39.05,-35.88,-49.73
COM21,0.0683978873662726,9.44,38.61,-56.72
COM16,0.13991953764923362,-35.67,27.01,-81.51
COM18,0.13991953764923362,-34.79,16.72,-54.26
COM19,0.13991953764923362,5.62,50.34,-11.13
COM20,0.13991953764923362,36.86,8.5,-29.33
COM21,0.13991953764923362,-5.05,50.71,-63.46
COM16,0.09374696223294367,-38.85,2.55,-79.53
COM18,0.09374696223294367,-16.27,26.04,-42.28
COM19,0.09374696223294367,-62.03,10.77,-23.05
COM20,0.09374696223294367,-18.83,-34.25,-40.49
COM21,0.09374696223294367,-46.02,41.53,-74.53
COM16,0.08578997867377046,-35.87,22.16,-73.62
COM18,0.08578997867377046,-36.27,15.31,-59.23
COM19,0.08578997867377046,6.26,49.08,-27.66
COM20,0.08578997867377046,36.28,8.12,-45.23
COM21,0.08578997867377046,-2.46,50.54,-54.68
COM16,0.07067301484747175,-39.56,25.52,-69.8
COM18,0.07067301484747175,-20.99,15.24,-57.57
COM19,0.07067301484747175,-59.29,54.32,-32.2
COM20,0.07067301484747175,-22.44,9.35,-49.13
COM21,0.07067301484747175,-54.57,53.3,-65.99
COM16,0.19205152735906572,-38.46,36.07,-86.68
COM18,0.19205152735906572,-16.9,18.29,-47.55
COM19,0.19205152735906572,-61.65,56.52,6.08
COM20,0.19205152735906572,-21.17,10.26,-12.68
COM21,0.19205152735906572,-60.34,53.38,-85.25
COM16,0.19742114856922902,-38.36,36.46,-87.63
COM18,0.19742114856922902,-16.9,18.35,-46.91
COM19,0.19742114856922902,-61.69,56.98,8.27
COM20,0.19742114856922902,-20.96,10.25,-11.12
COM21,0.19742114856922902,-60.48,54.03,-86.13
COM16,0.29151305864511096,-33.55,15.07,-109.26
COM18,0.29151305864511096,-25.43,30.75,-28.76
COM19,0.29151305864511096,1.12,9.63,38.89
COM20,0.29151305864511096,41.16,-34.1,17.43
COM21,0.29151305864511096,-2.24,39.09,-92.16
COM16,0.19913377372084404,-34.76,32.37,-89.81
COM18,0.19913377372084404,-32.54,18.12,-50.31
